station_id,district,rows,rent_MAE,return_MAE,net_flow_MAE
ST-1045,강동구,720,1.3567236847103035,1.1951859771276303,1.6475559223787448
ST-3351,광진구,720,1.1437518985719604,1.2285403820073073,1.6430506197365642
ST-2466,성동구,720,1.3703020719547712,1.3458684164606047,1.6414840282040097
ST-1837,강동구,720,1.2646621687761532,1.3828355651034667,1.6410721381988145
ST-1372,성북구,720,1.5046849242893876,1.442146870423049,1.6387070473927212
ST-838,용산구,720,1.3564227523619854,1.447003222317133,1.6380858776438376
ST-1727,도봉구,720,1.3440801207376532,1.406629780295209,1.6380682586488726
ST-1833,금천구,720,1.4380803074401212,1.2059439724156065,1.637618894304913
ST-850,용산구,720,1.2982912005862397,1.2069335588593542,1.6370645210339407
ST-375,성동구,720,1.3430398001436623,1.276987218716482,1.6360427136093614
ST-655,성북구,720,1.2775159004905363,1.3403324306041668,1.6349878138305303
ST-3334,동대문구,720,1.3508528271317977,1.342415735112932,1.6345089534386423
ST-875,구로구,720,1.1661847693624439,1.4045779946748171,1.634239763296746
ST-223,영등포구,720,1.2751078475523763,1.2172422621607402,1.634097816860383
ST-2079,동작구,720,1.300521061958853,1.1740450411352743,1.633413932534593
ST-1221,송파구,720,1.3074541127013528,1.3411803076151965,1.6331396909684297
ST-2283,서초구,720,1.2451179930019967,1.3577395071035385,1.6330778156695187
ST-1266,송파구,720,1.2862235808767741,1.3547932568157766,1.6329017447377545
ST-1220,송파구,720,1.2161037241963286,1.3660760011993895,1.6324533199556943
ST-2884,강서구,720,1.267227866144009,1.2067446231774384,1.6322780842762772
ST-1509,강북구,720,1.2712573344659839,1.2241074149363467,1.6315771232057736
ST-2450,용산구,720,1.3405108382890352,1.4951167876092566,1.628437267478032
ST-2213,서초구,720,1.3136013219663258,1.4206845598119144,1.6284098448232311
ST-3011,영등포구,720,1.3334051425337854,1.3564889264609337,1.6271599871136788
ST-2786,중구,720,1.1381325114274503,1.178118389509072,1.6268645143404121
ST-2591,송파구,720,1.4003574522945317,1.3759242178821747,1.6255689865157419
ST-3373,강동구,720,1.164411881038195,1.1621211359775294,1.6254951494778074
ST-3047,양천구,720,1.5032111067957863,1.196853441012413,1.6227006002327014
ST-603,노원구,720,1.344059857098815,1.3793380101613157,1.6223496863470719
ST-1349,성북구,720,1.2083008767475492,1.2853521073575125,1.6221843804713394
ST-920,구로구,720,1.074696515443315,1.3915796534232228,1.6218957479349523
ST-1197,강서구,720,1.5422400843428192,1.0720812441389436,1.6211415930268942
ST-400,마포구,720,1.2558144158337385,1.3696641140001744,1.6200640221564453
ST-2883,강서구,720,1.2346279707466548,1.3214553876074218,1.619835285700109
ST-1376,성북구,720,1.1666806298348786,1.324446509909894,1.6175193486820385
ST-3040,영등포구,720,1.340347956136297,1.194414491516658,1.6173729882943888
ST-2115,관악구,720,1.32058386231725,0.9812932472871914,1.616816270871698
ST-2555,강서구,720,1.2990450262143014,1.1599674850920332,1.6166913832259007
ST-1733,도봉구,720,1.3634901939263284,1.2751907090452677,1.6166255908598417
ST-2747,강동구,720,1.2277354880461755,1.2203847644275547,1.6163167207553355
ST-3172,도봉구,720,1.1930956576958875,1.2707260306678128,1.615883033459297
ST-1476,노원구,720,1.453729960246917,1.2966299939039767,1.6146029393415764
ST-2409,강남구,720,1.2399909486311622,1.2959951267745053,1.6145451790503274
ST-2630,송파구,720,1.1655773383267278,1.2058852488197414,1.6132572815804473
ST-364,종로구,720,1.2913428004971381,1.0867160721752018,1.613089031019055
ST-544,광진구,720,1.5669495785326306,1.4663505305498032,1.6113270096666734
ST-304,영등포구,720,1.287647675923698,1.2623260526087712,1.610148995224565
ST-1511,강서구,720,1.2835670318851902,1.229064012431545,1.6096842323938594
ST-2231,서초구,720,1.1581993386226572,1.1565073550486566,1.6084158665697843
ST-2833,송파구,720,1.3229464841401217,1.3232083077822656,1.608119484602822
ST-3015,노원구,720,1.4043061043851972,1.4015932014196926,1.6075678325055036
ST-2222,서초구,720,1.1868550293953142,1.3175996602221662,1.607324133068105
ST-1402,중랑구,720,1.2798147548167609,1.124660112731953,1.6072351149145434
ST-408,마포구,720,1.3084220642339246,1.2332520512786045,1.6050688047496275
ST-3333,동대문구,720,1.1699964021613123,1.283204223927883,1.6040958520177162
ST-2041,동작구,720,1.3174539234686884,1.2169198643212218,1.603694293861557
ST-431,중구,720,1.2331350463468294,1.2752775833708787,1.6036754399949749
ST-1625,노원구,720,1.082449353564474,1.1589232065194217,1.6025233307126077
ST-2067,동작구,720,1.1461696340528564,1.0297297212790908,1.6022929328819178
ST-3139,서대문구,720,1.2856467585285445,1.2500430558287101,1.6018983238998563
ST-232,영등포구,720,1.3087163212104196,1.3593079736232627,1.600895000556832
ST-391,중구,720,1.4288403159378646,1.0448474537180803,1.5999894255855625
ST-1574,강북구,720,1.3063648730785025,1.2647530975180565,1.599172855751569
ST-3361,서초구,720,1.22701507733272,1.226672500718617,1.5985818989087799
ST-181,마포구,720,1.272693494064143,1.2277554731171516,1.5976062196017775
ST-1726,도봉구,720,1.2303300129939174,1.2108085340917731,1.5971146199092525
ST-252,영등포구,720,1.4639108764798032,1.4886320861730113,1.5968620859368112
ST-3286,동대문구,720,1.226169775813068,1.2946693818606207,1.596123954929742
ST-286,영등포구,720,1.1973892624753066,1.3535436453490424,1.5957045715099383
ST-3341,영등포구,720,1.4456532676680525,1.278244439661143,1.5949747318545437
ST-2860,중랑구,720,1.1076659289617807,1.2358942618173359,1.592640046951476
ST-335,종로구,720,1.1350904376806261,1.2233304367174893,1.5915588580776354
ST-359,종로구,720,1.1729534183951371,1.1710140678304575,1.590369604709669
ST-2054,동작구,720,1.155990698364788,1.2469130595113844,1.5901678462123543
ST-482,성동구,720,1.2937083125467295,1.2189925472741368,1.5895517716242362
ST-3309,광진구,720,1.3324686593634245,1.3364608548356793,1.5891085804437053
ST-3113,서대문구,720,1.2022314754600865,1.1597461413856978,1.5889510488082692
ST-3259,강서구,720,1.0998426693989019,0.9936814899605669,1.5881830851014918
ST-1986,구로구,720,1.1215058613218472,1.1101968196176626,1.587063967518034
ST-2891,광진구,720,1.2944435681739765,1.2778726081876417,1.5869541867299397
ST-1842,금천구,720,1.3003408479728493,1.0766569996452444,1.5858362285460887
ST-2792,노원구,720,1.1548754872342015,1.1952562796416994,1.5857097338577202
ST-501,광진구,720,1.2232765413185567,1.2550430286539307,1.584445600658271
ST-63,영등포구,720,1.2494165603716465,1.2446204326311214,1.583692068101504
ST-2583,송파구,720,1.235795483387818,1.1393872987625075,1.582861654961668
ST-3265,성동구,720,1.2786892076752352,1.2220582333573635,1.5828122179921016
ST-481,은평구,720,1.213626169407988,1.258617393611541,1.5828059217532044
ST-1364,성북구,720,1.29562049500804,1.2838306049282417,1.5828045579357564
ST-676,동대문구,720,1.251088497851846,1.0405876114121577,1.5812431036886443
ST-382,중구,720,1.2608405810633856,1.2384892386975204,1.5805632781607897
ST-947,은평구,720,1.1865076425819816,1.2105927839455801,1.5784901294804883
ST-780,양천구,720,1.2092742638717637,1.2782751480930516,1.5777915361495196
ST-2326,강남구,720,1.269212172760439,1.2735779357571506,1.5774957726742678
ST-3085,강동구,720,1.1906022599786275,1.2062698668589753,1.5764843863549967
ST-640,동대문구,720,1.168987735156251,1.1385173614103283,1.5762651667550471
ST-665,동대문구,720,1.1821774600396497,1.0598342173491195,1.576161686329757
ST-130,마포구,720,1.1779169049231746,1.3093596611101619,1.575695274221312
ST-1656,노원구,720,1.236077205921942,1.1574721758328883,1.5756842196598273
ST-3165,동대문구,720,1.2911001987576782,1.23360445379289,1.5756239723663672
ST-237,동작구,720,1.1713850333757925,1.2707310824733797,1.5755521579115235
ST-1916,구로구,720,1.1961084699352185,1.2418278711875277,1.5733537760692482
ST-1341,용산구,720,1.1170470710128684,1.2526064991390269,1.572362095848223
ST-658,도봉구,720,1.250654812512261,1.2358199120204507,1.5718881142450296
ST-3340,광진구,720,1.2089172712294256,1.3168957745756755,1.5717912871601671
ST-1278,송파구,720,1.3622967263547705,1.3146407166738996,1.5716068752904009
ST-2068,동작구,720,1.1135899471609783,1.0101737017653551,1.5691653590948629
ST-3356,동대문구,720,1.2752068560391803,1.2335668400276976,1.5689114345488258
ST-2226,서초구,720,1.1955928975737349,1.1673161811830464,1.5676400665268542
ST-2974,마포구,720,1.3126544532797413,1.2612736672379776,1.5666799103252949
ST-2076,노원구,720,1.2529488862840814,1.291146096697183,1.5665621571728272
ST-3367,광진구,720,1.12491444072569,1.2149803429066888,1.5661529595833845
ST-3013,중구,720,1.2438532822644282,1.268792727473583,1.564721536475956
ST-362,종로구,720,1.1942144269033301,1.2084856557955717,1.564257813162008
ST-1627,노원구,720,1.183731281935346,1.1986691971391565,1.5634864878559986
ST-2636,중랑구,720,1.2710522099419879,1.229576720876735,1.562676843154782
ST-1879,강남구,720,1.171798515427881,1.183352022365508,1.562241480706489
ST-930,은평구,720,1.2060264891725625,1.1914547927168468,1.5621154872473417
ST-1191,강서구,720,1.2358659279329975,1.2687330486868251,1.5618775810153829
ST-485,중구,720,1.2258549807735304,1.2873410458798664,1.5618269920057435
ST-2975,마포구,720,1.1606716123258312,1.2354375792708332,1.5617775189196184
ST-2605,송파구,720,1.2675068602879525,1.0802936180807885,1.5582867882192721
ST-2789,강서구,720,1.3034790035789907,1.0741505619987097,1.5576739641331532
ST-1700,영등포구,720,1.2042747965927598,1.0993793088900778,1.5568458463547914
ST-1668,노원구,720,1.218062831835044,1.2489802122901514,1.5560753100074938
ST-2456,용산구,720,1.0867915776497103,1.2386796651502876,1.5557270851573028
ST-3121,서대문구,720,1.1389222374973813,1.205927642686752,1.5548843197324487
ST-2727,강서구,720,1.0638279002430537,1.2171818103117065,1.5546061477415893
ST-1451,중랑구,720,1.1828629024403114,1.1935177122563367,1.5545348877324212
ST-760,양천구,720,1.2309469586339081,1.3146108606902245,1.5544268127767225
ST-97,광진구,720,1.641898410424726,1.5686758616208234,1.553061422725214
ST-2312,강남구,720,1.3408842214520933,1.151616422339952,1.5522911844268328
ST-1333,성북구,720,1.1921445924905139,1.2405698047047553,1.5519625914333175
ST-2611,송파구,720,1.3139494328096044,1.1489509268991895,1.551325656035751
ST-257,광진구,720,1.278812858304642,1.3234800436486918,1.5506720433918588
ST-1152,강서구,720,1.0564043320711756,1.1730369276559849,1.5492947689934764
ST-610,동대문구,720,1.3222893244738672,1.3958407604873613,1.549160085582172
ST-761,서초구,720,1.191419365177247,1.1547272067206775,1.5463344423381777
ST-3408,종로구,720,1.1234166874439835,1.2122436614289975,1.546216806542427
ST-428,중구,720,1.231201268860862,1.2093834345044823,1.5450401369441427
ST-791,양천구,720,1.2599669440332446,1.350219952876094,1.5438935234903695
ST-1470,중랑구,720,1.0861961058758924,1.126777061924727,1.543556930700934
ST-2944,강서구,720,1.276055402105599,1.2578554823407162,1.54352862904827
ST-302,종로구,720,1.1408936455935017,1.1922401221991388,1.5420119139775161
ST-2083,동작구,720,1.2296729329244953,1.2860858250285812,1.5417025884758968
ST-842,성북구,720,1.2495373267262742,1.3097420785864562,1.5412182616339198
ST-3046,성북구,720,1.1667380450912594,1.2455594937427563,1.540632994086655
ST-2693,중구,720,1.2694611445362112,1.083459037821535,1.5405149036096712
ST-2903,노원구,720,1.3145925495622661,1.332760590483224,1.5401946612023847
ST-1977,구로구,720,1.170902789883943,1.0712735706403036,1.5395656138392262
ST-1874,송파구,720,1.2609281454396792,1.2119202809052125,1.5395157813653422
ST-21,마포구,720,1.374673073222389,1.3543410219340248,1.5391464592332422
ST-602,동대문구,720,1.2341037737363718,1.1507017402994877,1.539125972137525
ST-2773,양천구,720,1.1537831131482492,1.0533814363720617,1.5384608943515283
ST-251,영등포구,720,1.1244318065953072,1.0108885378010024,1.5380142329301452
ST-1779,중구,720,1.3102031860534749,1.3258371641748565,1.5375473728876123
ST-1999,구로구,720,1.2853901266573433,1.2740344167529287,1.5370685705963953
ST-349,종로구,720,1.2671337010388035,1.1892398773106758,1.5364211532927508
ST-2280,서초구,720,1.2168953051626015,1.1358672217466588,1.5356674379124997
ST-409,마포구,720,1.2904611460773607,1.3066603439316478,1.5352248366487957
ST-1095,중랑구,720,1.0661241219537483,1.20099298579323,1.5346989803945024
ST-2107,도봉구,720,1.2121378094247617,1.1594599651255921,1.5335758491155187
ST-1224,송파구,720,1.2288239132536203,1.1184514137140737,1.5335102975294197
ST-3042,성동구,720,1.2767309281438648,1.398273774058498,1.5320041784944407
ST-2706,강서구,720,1.3249190022978203,1.270585846525533,1.5319181635075112
ST-3177,도봉구,720,1.3932728715145741,1.3414702138805439,1.5306021066492213
ST-306,영등포구,720,1.2328992507113723,1.2383300711186247,1.5298391921798653
ST-1317,성북구,720,1.2134583807126536,1.2525738824856214,1.5272902169720077
ST-1142,금천구,720,1.1066161529345664,1.1315053457788775,1.5269718396975256
ST-126,마포구,720,1.2090478072389104,1.1752775821458796,1.5265761391325623
ST-2602,송파구,720,1.2453187197390987,1.2559960597997286,1.5262478582037033
ST-297,영등포구,720,1.2343057137470315,1.4023368129803193,1.5252050201464757
ST-3248,강동구,720,1.2832878546072999,1.157982160467746,1.5240472818386548
ST-1545,동작구,720,1.0835636183897712,1.364769825138829,1.5229592370254545
ST-2152,마포구,720,1.2081306456051402,1.1980871174253986,1.522290021212419
ST-418,마포구,720,1.2727544134410975,1.1240499912732758,1.5219667933520789
ST-2654,송파구,720,1.1887707930791784,1.0888468063159815,1.5218024927779488
ST-2342,강남구,720,1.2716302032035973,1.3015430887647015,1.5216923058276774
ST-2581,송파구,720,1.1971158781259776,1.2295169272837267,1.5208553817672998
ST-3008,마포구,720,1.0977919756453396,1.207693240159742,1.5205851461170716
ST-171,서대문구,720,1.1996650622877898,1.188532082657945,1.520066365373685
ST-3099,성동구,720,1.240196811461639,1.2065638673794825,1.5193985653736932
ST-2999,금천구,720,1.1972692876278404,1.071687774876573,1.516220185566948
ST-424,마포구,720,1.1501916198959807,1.1381188263304296,1.5157567371266254
ST-300,중구,720,1.1066328259879645,1.199605545957445,1.5157322110839304
ST-2292,중랑구,720,1.183088808987439,1.1828563131618377,1.5154689251332543
ST-771,양천구,720,1.053479088259095,1.0962744105284024,1.5154271422113732
ST-1812,금천구,720,1.1222616518949307,1.2382511414551807,1.5134957269193883
ST-2204,서대문구,720,1.1823781779935576,1.2278484996004986,1.5127375755977541
ST-10,마포구,720,1.1229550022933585,1.1440125465316677,1.512704972994129
ST-705,관악구,720,1.076335116321889,1.2111535301866374,1.512602864397337
ST-971,은평구,720,1.111261551041057,1.2212192824829662,1.5124029403748362
ST-1104,강북구,720,1.1034888152502451,1.2012783063932766,1.5122534961891814
ST-1302,성북구,720,1.3424818362165725,1.274343653850048,1.511591276747037
ST-1403,중랑구,720,1.2264149597218734,1.1460881898304012,1.5107097271556507
ST-3100,서대문구,720,1.3050495735364416,1.0275519817127958,1.5103439025819405
ST-2572,송파구,720,1.1859507240479485,1.106156932246442,1.509423229889632
ST-673,동대문구,720,1.2219055365014482,1.0927225220738674,1.5078140735974084
ST-2112,관악구,720,1.1089398207380068,1.2646647520970888,1.5075647651460404
ST-1397,마포구,720,1.074603001011745,1.0964750384638233,1.5065009755050571
ST-3276,강서구,720,1.0887420971509545,1.1389501217285412,1.506398572092534
ST-810,용산구,720,1.111149475172786,1.2145764210548062,1.5060599982306233
ST-2857,강서구,720,1.2599974852608349,1.3069247455139723,1.505218936732405
ST-3264,성북구,720,1.0778603514053713,1.1800691911557915,1.5040915316008332
ST-2157,마포구,720,1.1775696599148295,1.2764762400063379,1.5034986776772632
ST-3145,강서구,720,1.12369525188924,1.113442359864943,1.5028317291778548
ST-2125,강북구,720,1.1568400825042597,1.1526737431362155,1.501931342971813
ST-402,마포구,720,1.144224478936284,1.1709774207717702,1.500550684706801
ST-2332,강남구,720,1.276556966755673,1.157249241307827,1.499686169557722
ST-1854,금천구,720,1.3553725185489782,0.6561445194706428,1.4996048140520786
ST-1215,송파구,720,1.2265061123468903,1.161480599286552,1.4989388969865423
ST-420,마포구,720,1.1914192420976533,1.0309797279342519,1.4982926289152354
ST-3405,종로구,720,1.158765883202673,1.167110762234352,1.49808820470745
ST-3398,영등포구,720,1.1927801575770296,1.0354059541971858,1.497086096922088
ST-1218,송파구,720,1.115652230154671,1.2048859687992564,1.494182875542546
ST-336,중구,720,1.2403524331442937,1.2318351613265972,1.494016040080936
ST-2042,강서구,720,1.2437982882581573,1.181122086737945,1.49371088899723
ST-2080,동작구,720,1.0154869950612073,1.0749502584520676,1.4930262847139
ST-558,성동구,720,1.1344423225639118,1.205925448313278,1.492723681208828
ST-437,마포구,720,1.071924162783896,1.144956040665383,1.4915741855686713
ST-2846,중랑구,720,1.0643838273961381,1.0191983140003191,1.4906904186611007
ST-2541,서초구,720,1.4428343638700445,0.9974438985801591,1.4894064788733732
ST-214,영등포구,720,1.1649698024705897,1.1398812043128677,1.4887522802832176
ST-3396,금천구,720,1.183517967807063,1.0998265596743357,1.488717563607199
ST-461,종로구,720,1.3008456160899462,1.3822988514333154,1.4884464008643539
ST-339,종로구,720,1.3859733889735886,1.2898788836188833,1.4881440255067087
ST-3095,은평구,720,1.3319314212679638,1.3097809868782035,1.4874976251913417
ST-2692,양천구,720,1.1878266087139906,1.1848203877529748,1.486727359880312
ST-3425,종로구,384,1.2635710237801137,1.27841177699719,1.4856223784974485
ST-26,마포구,720,1.241356878654099,1.0533853733479472,1.4843059859464653
ST-2873,관악구,720,1.0527533640678621,1.1822344791646584,1.4840741407844464
ST-244,영등포구,720,1.0869233618878864,1.1967318274724836,1.4840003105160267
ST-1035,강동구,720,1.013259497846572,1.1731520870813712,1.483638105409367
ST-890,서초구,720,1.0960787603348956,1.158736437086491,1.4825932208178256
ST-6,마포구,720,1.3377055621609468,1.1353983092141955,1.481946059097029
ST-949,은평구,720,1.1620643881468717,1.2232741684317763,1.4815562458953946
ST-2714,노원구,720,1.2784245819149327,1.220245196796872,1.480944782661513
ST-3249,용산구,720,1.1664910153136219,1.2174905964709122,1.4798969191271036
ST-1151,강서구,720,1.1502061267080244,1.2534025322817408,1.4791213988552894
ST-64,영등포구,720,1.229935880944653,1.3603679170948058,1.4785050730331086
ST-1461,중랑구,720,1.096894257101422,1.0713677305613025,1.4774284336183048
ST-3329,강동구,720,1.1493959070087123,0.9030025709335586,1.4773404178192964
ST-519,성동구,720,1.259144413241731,1.226166189897972,1.4756459059094325
ST-2210,서초구,720,1.118562971016676,1.1245513325206387,1.473667460158569
ST-91,마포구,720,1.198601100546617,1.1762490423569703,1.4726941755041587
ST-1264,송파구,720,1.065408422915243,1.1705619613932605,1.4723169466652974
ST-2545,서초구,720,1.2669443869316375,1.1766070429123276,1.4721639285904429
ST-1338,성북구,720,1.3185539811465588,0.9033546190770014,1.4712829129510137
ST-829,용산구,720,1.1368250175975256,1.1875193244561355,1.4688976521978703
ST-950,은평구,720,1.192989549062691,1.1295546830190974,1.467478471388931
ST-2705,노원구,720,1.0335942480879698,1.134218569275561,1.4670636967415036
ST-2635,송파구,720,1.1393329429712586,1.187042389617241,1.4642564981995037
ST-1642,노원구,720,1.23017246813527,1.2060871039018168,1.4642087873819984
ST-1149,강서구,720,1.0090678038860714,0.8735572407611277,1.4639089689647717
ST-2184,관악구,720,1.2953237372250734,1.150971506453928,1.4635113992577367
ST-2851,관악구,720,1.032881314441872,1.0679161626261133,1.4629833820061175
ST-1677,노원구,720,1.1341359000506988,1.1518782527736025,1.462928088945184
ST-1857,금천구,720,1.3091802336255003,1.3178806475892697,1.4627917399560368
ST-2767,양천구,720,1.1009733481026835,1.1399842389440837,1.46265832174214
ST-1321,성북구,720,1.1449174637022526,1.0418659646823054,1.4621082390167939
ST-303,종로구,720,1.1852736316641772,1.1435615270796353,1.4620911401753725
ST-114,마포구,720,1.1535085119850348,1.2494821372843112,1.461213828770691
ST-2149,마포구,720,1.1568233047935093,0.9834753772282543,1.4610510809695922
ST-272,영등포구,720,1.1888949073940511,1.155649736951067,1.4601756419333258
ST-395,종로구,720,1.0734437735011253,1.1360819860257652,1.458556800716184
ST-1084,강동구,720,1.2039185886015193,1.0977516647827732,1.457776816435057
ST-1804,금천구,720,1.2928215229145972,1.1916029444465819,1.4573227302594907
ST-3130,서대문구,720,1.1061327062890296,1.0712003877856875,1.4557653245026847
ST-206,영등포구,720,1.0430223257881406,1.0711307151660832,1.453918878518346
ST-1305,성북구,720,1.150338061837127,1.1397232292936865,1.4534188914373776
ST-2825,구로구,720,1.0768950530338053,1.10067042750415,1.4517528231905414
ST-241,영등포구,720,1.296817549875288,1.1156204211451202,1.4506232956511194
ST-438,마포구,720,1.126980438011261,1.086578794048054,1.449598720442293
ST-525,성동구,720,1.1673156433487164,1.1648309001154922,1.4495647561619234
ST-3119,서대문구,720,1.062430746280321,1.184966639835649,1.4486962982312632
ST-614,동대문구,720,1.180165891472487,1.152546971509042,1.4486126266492685
ST-308,종로구,720,1.1812965414808139,0.9524561096175798,1.4471800869463614
ST-487,강동구,720,1.0852670701181137,1.147763853398901,1.4465836490295605
ST-1543,강북구,720,1.1304212560107358,1.2653213852974001,1.444391938211194
ST-2593,송파구,720,1.1499914319754347,1.0395409904583266,1.4437678490181258
ST-2490,강서구,720,1.2302165223803432,1.11189283663604,1.441973053273231
ST-1446,중랑구,720,1.0461029083360258,1.0977788633880463,1.4408019047591403
ST-3230,송파구,720,1.0572916540621442,1.2203050547327399,1.4402095730733344
ST-984,은평구,720,1.2008411665776701,1.2005758957284474,1.4400601833368374
ST-510,성동구,720,1.0715595106054594,1.0840664284559094,1.4398820765937896
ST-269,동대문구,720,1.1514852528264454,1.1635188629057316,1.4398070632203748
ST-2847,강남구,720,1.0634114058944006,1.0790911422120495,1.439016973190042
ST-85,마포구,720,1.3413779564861732,1.1513139466149656,1.4366427983286694
ST-3209,UNKNOWN,720,1.1186830231286597,1.140272079962066,1.4361524759245883
ST-3381,중구,720,1.1417188485901921,1.1531409621071573,1.4345525541603472
ST-619,금천구,720,1.0620013816403633,1.1344314766063415,1.432412822755901
ST-1872,송파구,720,1.0961539093883281,1.118039780851948,1.4307678714062446
ST-3225,구로구,720,1.1482680090498047,1.190452256414037,1.4302818127568344
ST-3101,서대문구,720,1.084663104372803,1.087030966753964,1.42961037682128
ST-3252,구로구,720,1.088159675397712,1.0657609813639826,1.429326950373574
ST-2504,서초구,720,1.177050706299311,1.161529098070998,1.4292198936470621
ST-2688,강남구,720,1.4634413698571378,1.5248653521406097,1.4288327574730737
ST-1602,노원구,720,0.9970010175186264,1.2662305220164294,1.4275220020063595
ST-927,은평구,720,1.0576080799986232,1.0773816967832344,1.4263459871954929
ST-2580,송파구,720,1.2686074829782357,1.2828022579370821,1.4262016427148299
ST-1972,영등포구,720,1.184302973013439,1.1167488330914483,1.4256789340262919
ST-714,양천구,720,1.1169867663847304,1.122588528469538,1.4229721584108657
ST-2843,광진구,720,1.1372610113929222,1.1855092400107383,1.4215808182301055
ST-877,동작구,720,1.1038820643185832,1.159280274579776,1.4215653122664498
ST-1296,송파구,720,1.0762676975406804,1.1117048074304112,1.419618283809952
ST-9,마포구,720,1.132136818764256,1.1850662857621357,1.4168851484845573
ST-1184,강서구,720,1.1233713198305202,1.121997902806441,1.4165692017693312
ST-3125,서대문구,720,1.1916605315630575,1.0824457848733837,1.4127527554999793
ST-1640,노원구,720,1.2150345299976577,1.1193200184459982,1.4117154678176038
ST-3195,구로구,720,1.047669389169435,1.0204291521759115,1.4104381306967755
ST-2507,동대문구,720,1.091983639740531,1.1353485243882002,1.4098329549350108
ST-1542,강북구,720,1.0651211391628672,1.1153778425815888,1.4094663945014625
ST-3357,노원구,720,1.0029023374354376,1.0414838875384766,1.4089193286957462
ST-2094,동작구,720,1.1931194819066224,1.0848659172843045,1.408907270699097
ST-1961,구로구,720,1.1057684598087647,1.1008075013923315,1.40865185712313
ST-93,은평구,720,1.1565461992676171,1.1117693445602281,1.408632052876347
ST-2994,강서구,720,1.125055337133504,1.106153060791185,1.407523897235668
ST-2922,중랑구,720,1.08719382600355,1.111321673310466,1.4069931560812141
ST-2406,강남구,720,1.0588008020809225,1.0052425496313917,1.4066108721532917
ST-823,용산구,720,1.1668612384540813,1.0975061560131738,1.4057109465468987
ST-2026,동작구,720,1.1941816409989188,0.9170994831548176,1.4050338622494345
ST-1606,노원구,720,1.1622138638269117,1.2101769940392948,1.4047965985726125
ST-2831,강서구,720,1.1758371411694086,1.0152763042513346,1.404532046321169
ST-2563,영등포구,720,0.9786512076926944,1.0542565766696559,1.4037988270569988
ST-132,종로구,720,1.3330209707925835,1.2792255487171866,1.4033911240839823
ST-3262,노원구,720,1.1322637783306675,1.1032175237073443,1.402209207014018
ST-1504,강북구,720,1.0887238106071933,0.9273521155036365,1.400950078922997
ST-3241,영등포구,720,1.035026953192485,0.9465504529609763,1.4007072250636605
ST-290,영등포구,720,1.0709813730256004,0.9377176783738285,1.4004821904618232
ST-1781,중구,720,1.1550629890553732,0.9855939034510747,1.4003450875288375
ST-2225,서초구,720,1.0810856029062952,1.1118492573423373,1.3998713590140004
ST-2565,종로구,720,1.163460095163882,1.1688141629014115,1.3992240030747587
ST-769,양천구,720,1.1605446044521182,1.2335317840476518,1.3980406205473301
ST-145,마포구,720,1.2259473504614078,1.0098776762552144,1.397610835622241
ST-2849,도봉구,720,1.1764477139681333,0.9691331278919906,1.3973433513644813
ST-2811,영등포구,720,1.150480089997488,1.1110642457896747,1.3970458556712964
ST-3029,금천구,720,1.1397062389615364,1.1353971979649982,1.3967193331523007
ST-2625,송파구,720,1.2063765307741814,1.1455360877042826,1.3961147587109004
ST-869,용산구,720,1.0741773551913876,1.0139217716521198,1.395250403095674
ST-3321,UNKNOWN,720,1.2391870923605366,1.2515969191342673,1.392282670383595
ST-2025,동작구,720,1.1662673315833154,1.1238725965139953,1.3911720899104394
ST-1692,노원구,720,1.2134480206007152,1.090493941312629,1.391103685090161
ST-159,서대문구,720,1.104366736714791,0.8954050641509842,1.3908859023366098
ST-136,중구,720,1.0617980628534163,1.101909873306132,1.3887423575830973
ST-1811,종로구,720,1.0398396303408026,1.150693865974481,1.3881437764273854
ST-379,중구,720,1.1095639358735463,1.058067897309441,1.387829215771928
ST-942,은평구,720,1.021815996489112,1.1373858995066504,1.3871884349677457
ST-580,성북구,720,1.1727741708863733,1.091063145953113,1.3869389004147736
ST-358,종로구,720,1.0125079664885717,1.057191023449028,1.3856470753138432
ST-1697,노원구,720,0.9629388928915174,1.0875279734288734,1.3848616649007879
ST-2729,강서구,720,1.182333958699201,1.143284790688912,1.3845401332098541
ST-1672,노원구,720,1.3075346643901986,1.111713015978483,1.3838941049995848
ST-1089,강동구,720,0.9728617613682862,1.0125873414066944,1.3833329067496372
ST-3240,강남구,720,1.2669194384312283,1.2328702268748666,1.3832968268197998
ST-2027,동작구,720,0.9420392134393344,1.0414977869312458,1.3831094089559821
ST-2623,송파구,720,1.1623104015759078,1.1652603780944477,1.382526419860981
ST-2914,노원구,720,1.0944490757256482,1.0758731230567742,1.3817949562537906
ST-390,중구,720,1.0756389293840518,1.049926456563278,1.3813946141925237
ST-107,마포구,720,1.2383210637630042,1.2858191846874254,1.3795089329288808
ST-3342,중구,720,1.1474468018664141,1.0555627849702216,1.37935324048143
ST-1503,강북구,720,1.1986930864319922,1.095148455945258,1.3790926143636426
ST-2269,서초구,720,1.1640794422827039,1.0024061452667041,1.3787507039177607
ST-1086,강동구,720,1.1956317665033527,1.173651744238948,1.3786326624822205
ST-2350,강남구,720,1.0862832719130346,1.1400153137717866,1.3772297093161932
ST-1880,강남구,720,1.030374944203639,1.10174490409589,1.3762584318302136
ST-2542,서초구,720,1.3472137098341046,1.1440622942480236,1.3753400972420855
ST-815,용산구,720,1.1506210439519522,1.148954979224297,1.3745709656096567
